game_id,season,team,over,batter,batter_id,bowler,bowler_id,non_striker,non_striker_id,wides,noballs,legbyes,byes,player_out,player_out_id,fielders_name,fielders_id,wicket_type,runs_batter,runs_extras,runs_total,team_over,over_ball,inning,runs_cumulative,powerplay,wicket
319142,2008,West Indies,9,DJ Bravo,87e562a9,SR Watson,4329fbb5,ADS Fletcher,1bae756b,0,0,0,0,,,,,,6,0,6,West Indies_9,1,1,6,0,0
1177020,2019,Pakistan,19,Sana Mir,b287e7b1,N de Klerk,ea544967,Kainat Imtiaz,9714e764,0,0,0,0,,,,,,2,0,2,Pakistan_19,1,1,2,0,0
1299573,2021/22,Bahrain,19,S Veerapathiran,1e569fb0,Simi Singh,c9945bdf,Muhammad Safdar,f208fe04,0,0,0,0,,,,,,1,0,1,Bahrain_19,1,1,1,0,0
1189743,2019,Denmark,19,Abdul Hashim,73b1db79,W Peatfield,609d6c7c,Bashir Shah,3b282e51,0,0,0,0,,,,,,1,0,1,Denmark_19,1,1,1,0,0
1399120,2023,Afghanistan,18,Gulbadin Naib,9f77963a,Shahbaz Ahmed,f9e6e7ef,Shahidullah,82b90140,0,0,0,0,,,,,,1,0,1,Afghanistan_18,1,1,1,0,0
895791,2015/16,India,19,S Verma,185e6c0c,SJ Coyte,a5f488bc,DB Sharma,201fef33,0,0,0,0,,,,,,0,0,0,India_19,1,1,0,0,0
660113,2013/14,Canada,19,AS Hansra,795df06c,AR Cusack,568e5a4a,A Bagai,112959b2,0,0,0,0,,,,,,2,0,2,Canada_19,1,1,2,0,0
1279386,2021/22,Isle of Man,8,C Hartmann,467c28f9,T Filer,52dfe157,G Burrows,8bee668b,0,0,0,0,,,,,,6,0,6,Isle of Man_8,1,1,6,0,0
1185192,2019,Italy,16,GRD Munasinghe,eff8b730,CW Perchard,9f998ed8,Charanjeet Singh,cb4a3840,0,0,0,0,GRD Munasinghe,eff8b730,C Bisson,85ba5659,caught,0,0,0,Italy_16,1,1,0,0,1
439497,2009/10,Netherlands,19,B Zuiderent,d953ed6a,Khurram Chohan,796e4140,DLS van Bunge,3185266a,0,0,0,0,,,,,,4,0,4,Netherlands_19,1,1,4,0,0
1408103,2023/24,Zimbabwe,19,B Muzarabani,449f4e3c,BJ McCarthy,3766056b,T Gwandu,d1d83db3,0,0,0,0,,,,,,2,0,2,Zimbabwe_19,1,1,2,0,0
565820,2012,India,19,RG Sharma,740742ef,JEC Franklin,cf73ad76,MS Dhoni,4a8a2e3b,0,0,0,0,,,,,,2,0,2,India_19,1,1,2,0,0
1384584,2023,Luxembourg,19,A Dhingra,753ada66,J Shaju,d8bee9a1,M Dixit,d85d52c2,0,0,0,0,,,,,,4,0,4,Luxembourg_19,1,1,4,0,0
1289286,2021/22,Qatar,19,Khadija Imtiaz,1438d928,Sabnam Rai,8eb52953,SA Panayan,cad60789,0,0,0,0,,,,,,0,0,0,Qatar_19,1,1,0,0,0
1333921,2022,Vanuatu,15,PK Matautaava,af19aa66,S Sola,3f9feb1e,N Nipiko,c498c510,0,0,2,0,,,,,,0,2,2,Vanuatu_15,1,1,2,0,0
440945,2009/10,England,18,EJG Morgan,d2a6c0e6,Umar Gul,16dfcc19,KP Pietersen,39f01cdb,0,0,0,0,,,,,,6,0,6,England_18,1,1,6,0,0
1383078,2023,Denmark,12,SA Ahmad,8de618ab,Jaweed Sadran,c1f05d1d,Abdul Hashim,73b1db79,0,0,0,0,,,,,,1,0,1,Denmark_12,1,1,1,0,0
1339205,2022/23,Germany,13,J Broad,ec5160d7,CJPF Kalugamage,31c04b7b,Talha Khan,8e5a1a7a,0,0,0,0,,,,,,4,0,4,Germany_13,1,1,4,0,0
1344793,2022/23,Saudi Arabia,10,Faisal Khan,a7553f15,S Veerapathiran,1e569fb0,Abdul Waheed,23fa9ea9,0,0,0,0,,,,,,4,0,4,Saudi Arabia_10,1,1,4,0,0
1203677,2019/20,West Indies,2,SO Hetmyer,48a1d7b7,BJ McCarthy,3766056b,E Lewis,0ebfb1ad,0,0,0,0,,,,,,0,0,0,West Indies_2,1,1,0,1,0
533301,2012/13,Pakistan,19,Sadia Yousuf,3cfbddce,HL Colvin,d3a44255,Batool Fatima,b1e5dade,0,0,0,0,Sadia Yousuf,3cfbddce,LS Greenway,923b0e02,caught,0,0,0,Pakistan_19,1,1,0,0,1
1196033,2019,Rwanda,19,D Mukarurangwa,c52de9d9,B Etim,11d0079f,M Vumiliya,0c00286e,0,0,0,0,,,,,,2,0,2,Rwanda_19,1,1,2,0,0
1217743,2019/20,Hong Kong,7,KD Shah,d5ae21a2,N Pathan,25bc2d36,JJ Atkinson,bf2d865c,0,0,0,0,,,,,,1,0,1,Hong Kong_7,1,1,1,0,0
1318378,2022,Brazil,19,L Moises,b27f9716,I Muhawenimana,2f37396f,MLG Silva,3b62a6b4,0,0,1,0,,,,,,0,1,1,Brazil_19,1,1,1,0,0
951385,2015/16,Australia,18,AJ Blackwell,b9164a9b,M Kapp,63e3b6b3,MM Lanning,27e003ce,0,0,0,0,,,,,,4,0,4,Australia_18,1,1,4,0,0
1349137,2022/23,Uganda,8,P Murungi,fbdc5ab1,E Sebareme,f99a219a,CN Kakuru,f6aed283,0,0,0,0,,,,,,1,0,1,Uganda_8,1,1,1,0,0
542851,2012,England,17,SJ Taylor,e6f36f83,A Das,8479657a,LS Greenway,923b0e02,0,0,0,0,,,,,,4,0,4,England_17,1,1,4,0,0
1190752,2019,Thailand,10,N Boochatham,58acb320,L Delany,b4f73b44,N Chantam,b5626ff7,0,0,0,0,,,,,,6,0,6,Thailand_10,1,1,6,0,0
682985,2013/14,Pakistan,19,Sana Mir,b287e7b1,FL Mackay,7391f160,Batool Fatima,b1e5dade,0,0,0,0,,,,,,1,0,1,Pakistan_19,1,1,1,0,0
1379587,2023,Rwanda,15,I Ntirenganya,e73f6c4b,H Ssenyondo,2b7609f1,Z Bimenyimana,ba57fb08,0,0,0,0,I Ntirenganya,e73f6c4b,CN Kakuru,f6aed283,stumped,0,0,0,Rwanda_15,1,1,0,0,1
1393317,2023,Tanzania,18,YM Nkanya,9238dd92,Bilal Hassun,1a9e9efe,JJ Nyambo,ffb3b559,0,0,0,0,YM Nkanya,9238dd92,,,bowled,0,0,0,Tanzania_18,1,1,0,0,1
1394925,2023,Mozambique,16,RO Mazumba,2a753483,TMA Leslie,c7fa1e4c,RF Duvane,e8271d27,0,0,0,0,RO Mazumba,2a753483,,,bowled,0,0,0,Mozambique_16,1,1,0,0,1
1338054,2022/23,Australia,16,GM Harris,72166006,M Klaas,ce85fcaf,A Gardner,bc969efb,0,0,0,0,,,,,,4,0,4,Australia_16,1,1,4,0,0
1317635,2022,Pakistan,7,Nida Dar,ed840f44,D Brown,2e81be88,Fatima Sana,ea9c54de,0,0,0,0,,,,,,2,0,2,Pakistan_7,1,1,2,0,0
1282743,2021/22,Germany,18,Sahir Naqash,352e589f,JW Dernbach,7be8a0ed,DA Blignaut,cfcf189f,0,0,0,0,,,,,,4,0,4,Germany_18,1,1,4,0,0
1400978,2023/24,Nigeria,16,R Abdulkareem,b9e07e44,Z Bimenyimana,ba57fb08,I Danladi,c156cc1f,0,0,0,0,,,,,,6,0,6,Nigeria_16,1,1,6,0,0
682963,2013/14,India,19,V Kohli,ba607b88,DW Steyn,8fd1a8f5,MS Dhoni,4a8a2e3b,0,0,0,0,,,,,,4,0,4,India_19,1,1,4,0,0
736063,2014/15,West Indies,18,SS Cottrell,a1d053dd,M de Lange,d4eef961,KA Pollard,a757b0d8,0,0,0,0,SS Cottrell,a1d053dd,,,bowled,0,0,0,West Indies_18,1,1,0,0,1
1197529,2019/20,Oman,11,Suraj Kumar,bb9d73d8,Karan KC,f53b3e1d,Sandeep Goud,4e1c9f6e,0,0,0,0,,,,,,2,0,2,Oman_11,1,1,2,0,0
664293,2013/14,South Africa,11,T Chetty,53a5767d,Ritu Moni,ad3940a5,M du Preez,e219f17a,0,0,0,0,,,,,,1,0,1,South Africa_11,1,1,1,0,0
423782,2009/10,New Zealand,8,BB McCullum,b8a55852,Aftab Ahmed,53bc7b84,PJ Ingram,5bd3bb5d,0,0,0,0,,,,,,4,0,4,New Zealand_8,1,1,4,0,0
1150547,2018/19,England,14,AE Jones,b05e45e4,D van Niekerk,8c5775f3,HC Knight,4ba0289e,0,0,0,0,,,,,,4,0,4,England_14,1,1,4,0,0
593726,2013,Australia,19,RL Haynes,d7c6b0fb,NR Sciver,f3a18a0c,EA Perry,be150fc8,0,0,0,1,,,,,,0,1,1,Australia_19,1,1,1,0,0
817205,2015,Bangladesh,19,Mustafizur Rahman,0a8fce53,KJ Abbott,a9da7784,Arafat Sunny,1f7adc8a,0,0,0,0,Mustafizur Rahman,0a8fce53,,,bowled,0,0,0,Bangladesh_19,1,1,0,0,1
1418194,2023/24,Saudi Arabia,8,Abdul Waheed,23fa9ea9,R Drake,57b3c398,Faisal Khan,a7553f15,0,0,0,0,,,,,,1,0,1,Saudi Arabia_8,1,1,1,0,0
1157760,2018/19,West Indies,19,O Thomas,c6097d68,JJ Bumrah,462411b3,CR Brathwaite,e342e5fb,0,0,0,0,,,,,,0,0,0,West Indies_19,1,1,0,0,0
1384582,2023,Malta,17,Washeem Abbas,6de4e430,R Mangal,5360c9be,Waqas Ahmad,82623a3a,0,0,0,0,Washeem Abbas,6de4e430,SM Warnakulasuriya,8a5a8cf0,caught,0,0,0,Malta_17,1,1,0,0,1
1147732,2018,Thailand,15,N Koncharoenkai,82c78412,H Hotchandani,f537d39c,S Tippoch,9c4b58db,0,0,0,0,,,,,,2,0,2,Thailand_15,1,1,2,0,0
1271446,2021,France,19,HA Jackson,ee40679e,Vinay Ravi,9c181b99,Jubaid Ahamed,ea5e0599,0,0,0,0,,,,,,1,0,1,France_19,1,1,1,0,0
1144150,2018/19,South Africa,15,JP Duminy,2e8994e7,CB Mpofu,49691d7a,DA Miller,d67d5f00,0,0,0,0,,,,,,4,0,4,South Africa_15,1,1,4,0,0
682999,2013/14,Ireland,19,EAJ Richardson,50ee0500,Asmavia Iqbal,98dfe425,LK O'Reilly,69a9bb78,0,0,0,0,EAJ Richardson,50ee0500,,,lbw,0,0,0,Ireland_19,1,1,0,0,1
1213058,2019/20,Pakistan,19,Mohammad Rizwan,2f26ac1a,Soumya Sarkar,4d9f9686,Shoaib Malik,64c34cd0,0,0,0,0,,,,,,2,0,2,Pakistan_19,1,1,2,0,0
1089243,2017,United Arab Emirates,19,Adnan Mufti,811425b1,A Vala,72e60730,Ghulam Shabber,ced0ec25,0,0,0,0,,,,,,3,0,3,United Arab Emirates_19,1,1,3,0,0
1327277,2022,Sri Lanka,19,MD Shanaka,3ff033bb,Arshdeep Singh,244048f6,PBB Rajapaksa,6c882e9a,0,0,0,2,,,,,,0,2,2,Sri Lanka_19,1,1,2,0,0
1119502,2017/18,Australia,15,MC Henriques,32198ae0,YS Chahal,57ee1fde,TM Head,12b610c2,0,0,0,0,,,,,,4,0,4,Australia_15,1,1,4,0,0
1077948,2017,West Indies,19,JO Holder,0f721006,Hasan Ali,2911de16,S Badree,76388dc8,0,0,0,0,,,,,,1,0,1,West Indies_19,1,1,1,0,0
1310175,2022,Bulgaria,19,I Katzarski,514628bd,A Kheterpal,2deb4082,Ahsan Khan,4c72b407,0,0,0,0,I Katzarski,514628bd,Abhishek Ahuja,65cf74b4,run out,0,0,0,Bulgaria_19,1,1,0,0,1
1275112,2021,Zimbabwe,1,M Mupachikwa,6657b319,S Mabuza,8ce93575,P Marange,a4f1fdd4,0,0,0,0,,,,,,1,0,1,Zimbabwe_1,1,1,1,1,0
1338062,2022/23,South Africa,19,S Jafta,34304210,A Gardner,bc969efb,N de Klerk,ea544967,0,0,0,0,,,,,,1,0,1,South Africa_19,1,1,1,0,0
1420808,2023/24,Bhutan,19,Manoj Adhikari,26529e00,Nazwan Ismail,c8e5012c,Namgay Thinley,9c333e40,0,0,0,0,,,,,,4,0,4,Bhutan_19,1,1,4,0,0
412694,2010,South Africa,18,M Morkel,5bb5a915,RJ Sidebottom,9dca07d7,CK Langeveldt,d1c94b25,0,0,0,0,M Morkel,5bb5a915,,,bowled,0,0,0,South Africa_18,1,1,0,0,1
1348325,2022/23,Zimbabwe,18,LM Jongwe,b8704508,BJ McCarthy,3766056b,RP Burl,b08252b8,0,0,0,0,,,,,,4,0,4,Zimbabwe_18,1,1,4,0,0
1406082,2023/24,Australia,18,EA Perry,be150fc8,SR Patil,33946d69,P Litchfield,4e6ef14f,0,0,0,0,,,,,,6,0,6,Australia_18,1,1,6,0,0
1230856,2020,West Indies,19,SC Selman,c29ada99,S Ecclestone,cdb82f1c,ASS Fletcher,42d9dd09,0,0,0,0,,,,,,1,0,1,West Indies_19,1,1,1,0,0
1394766,2023,Bahrain,17,HMD Rasangika,d6f9dfd6,ER Oza,fdc6b34d,P Shetty,0dda36e7,0,0,0,0,,,,,,2,0,2,Bahrain_17,1,1,2,0,0
287876,2007/08,South Africa,19,M Ntini,20a941bb,Harbhajan Singh,8b5b6769,M Morkel,5bb5a915,0,0,1,0,,,,,,0,1,1,South Africa_19,1,1,1,0,0
356000,2009,New Zealand,19,JDP Oram,3eac9d95,WD Parnell,3a60e0b5,SB Styris,57efa3be,0,0,0,0,JDP Oram,3eac9d95,GC Smith,72861603,run out,2,0,2,New Zealand_19,1,1,2,0,1
1198218,2019,Malaysia,13,Mas Elysa,857de42e,Smruthi Radhakrishnan,9ef019c5,WA Duraisingam,7467fe01,0,0,0,0,,,,,,4,0,4,Malaysia_13,1,1,4,0,0
1394932,2023,Kenya,8,D Njoroge,626fbc80,S Mosweu,10726a80,M Mwangi,72de0105,0,0,0,0,,,,,,1,0,1,Kenya_8,1,1,1,0,0
1273726,2021/22,Sri Lanka,18,KIC Asalanka,732c038e,Nasum Ahmed,37654b75,MD Shanaka,3ff033bb,0,0,0,0,,,,,,4,0,4,Sri Lanka_18,1,1,4,0,0
1321284,2022,Czech Republic,19,SMK Waththage,0fc88c2a,Ibrahim Jabarkhel,c311564c,TK Lal,98dae38e,0,0,0,0,,,,,,1,0,1,Czech Republic_19,1,1,1,0,0
1329247,2022,United Arab Emirates,19,S Kotte,6c8904c8,E Mbofana,657da2f4,S Gokhale,62653085,0,0,0,0,,,,,,1,0,1,United Arab Emirates_19,1,1,1,0,0
1349132,2022/23,Tanzania,14,YM Nkanya,9238dd92,J Baguma,8b46fc4f,JJ Nyambo,ffb3b559,0,0,1,0,,,,,,0,1,1,Tanzania_14,1,1,1,0,0
1371604,2023,Bangladesh,19,Nigar Sultana,3827f6a2,I Ranaweera,a61850e6,Murshida Khatun,712bbd92,0,0,0,0,,,,,,1,0,1,Bangladesh_19,1,1,1,0,0
533282,2012/13,Ireland,18,NG Jones,c5326dd0,R Rampaul,d68e7f48,DT Johnston,e01895bb,0,0,0,0,,,,,,1,0,1,Ireland_18,1,1,1,0,0
1335794,2022/23,Thailand,19,N Boochatham,58acb320,Diana Baig,a51e6c6e,R Kanoh,5959370f,0,0,0,0,,,,,,1,0,1,Thailand_19,1,1,1,0,0
1351401,2022/23,Bangladesh,18,Taskin Ahmed,ef18b66e,CJ Jordan,ffe699c0,Nazmul Hossain Shanto,1274d7ab,0,0,0,0,,,,,,4,0,4,Bangladesh_18,1,1,4,0,0
1344621,2022/23,Bangladesh,19,Salma Khatun,037f2b86,EJ Carson,7693851c,Nahida Akter,66078174,0,0,0,0,,,,,,2,0,2,Bangladesh_19,1,1,2,0,0
951367,2015/16,South Africa,17,AB de Villiers,c4487b84,RAS Lakmal,2f28dc94,HM Amla,e798611a,0,0,0,0,,,,,,6,0,6,South Africa_17,1,1,6,0,0
1176437,2018/19,Sri Lanka,19,NND de Silva,f0b4294e,LCN Smith,340202b0,H Karunaratne,f8e27d4a,0,0,0,0,,,,,,2,0,2,Sri Lanka_19,1,1,2,0,0
546410,2011/12,Canada,16,H Osinde,2b8b75a0,Ahsan Malik,96503059,Zahid Hussain,1e5708ac,0,0,0,0,H Osinde,2b8b75a0,TLW Cooper,2318ba22,caught,0,0,0,Canada_16,1,1,0,0,1
1387946,2023,Isle of Man,1,L Barnett,d9a2345a,RL Blake,e2b58daf,K Carney,7097b37e,0,0,0,0,,,,,,4,0,4,Isle of Man_1,1,1,4,1,0
1257405,2021,Uganda,12,K Waiswa,a3a275ec,BM Scholtz,e85d03d6,RB Patel,f88dc8de,0,0,0,0,K Waiswa,a3a275ec,MG Erasmus,95a5e066,caught,0,0,0,Uganda_12,1,1,0,0,1
1001353,2016/17,Sri Lanka,17,JRMVB Sanjaya,530b20e3,PJ Cummins,ded9240e,KMDN Kulasekara,469ea22b,0,0,0,0,JRMVB Sanjaya,530b20e3,TD Paine,5748e866,run out,1,0,1,Sri Lanka_17,1,1,1,0,1
1361773,2022/23,Kuwait,19,Bilal Tahir,3cf06094,Ehsan Khan,d3851cd8,Shahrukh Quddus,a80cc0cc,0,0,0,0,,,,,,0,0,0,Kuwait_19,1,1,0,0,0
1273139,2021,Gibraltar,18,A Orfila,7c6293d1,M Stoman,27aec396,R Cunningham,6779e840,0,0,0,0,A Orfila,7c6293d1,,,bowled,0,0,0,Gibraltar_18,1,1,0,0,1
1376121,2023,Malaysia,13,Ainna Hamizah Hashim,4c7744de,I Barma,521abce2,Aina Najwa,31453abb,0,0,0,0,,,,,,4,0,4,Malaysia_13,1,1,4,0,0
1233466,2020/21,Pakistan,15,Khushdil Shah,fce581b5,M Faraz Akram,38214163,Abdullah Shafique,fc2fffb5,0,0,0,0,,,,,,6,0,6,Pakistan_15,1,1,6,0,0
1197053,2019,Netherlands,19,B de Leede,b3020075,L Delany,b4f73b44,J Post,b58b1ae5,0,0,0,0,,,,,,1,0,1,Netherlands_19,1,1,1,0,0
1367722,2023,Gibraltar,15,J Horrocks,1c8cd1c3,Syed Maisam Ali,e204b898,K Mirpuri,441006af,0,0,0,0,J Horrocks,1c8cd1c3,,,bowled,0,0,0,Gibraltar_15,1,1,0,0,1
1394809,2023,Vanuatu,12,S Solman,24ed1f75,TH Semau,175d59dd,M Carlot,dac46b52,0,0,0,0,,,,,,1,0,1,Vanuatu_12,1,1,1,0,0
1182649,2019,Tanzania,19,GL Mushi,fae59566,J Nkomo,36dfa62e,Zinaida Jeremiah,967806a5,0,0,0,0,,,,,,1,0,1,Tanzania_19,1,1,1,0,0
1407094,2023/24,Nigeria,5,D Ajekun,2494ff9e,Muhammad Nadir,090f96e4,JO Adedeji,abee08c7,0,0,0,0,,,,,,0,0,0,Nigeria_5,1,1,0,1,0
1367723,2023,Portugal,18,SP Gomes,30acd4b7,S Bodha,00467a76,Amandeep Singh,d0d32c30,0,0,0,0,,,,,,2,0,2,Portugal_18,1,1,2,0,0
1197523,2019/20,Nepal,18,B Bhandari,82342b13,Ehsan Khan,d3851cd8,Karan KC,f53b3e1d,0,0,0,0,,,,,,2,0,2,Nepal_18,1,1,2,0,0
1276904,2022,England,19,MW Parkinson,19708692,Arshdeep Singh,244048f6,CJ Jordan,ffe699c0,0,0,0,0,MW Parkinson,19708692,DJ Hooda,73ad96ed,caught,0,0,0,England_19,1,1,0,0,1
1338040,2022/23,South Africa,19,N Mlaba,686362af,BMSM Kumari,b55fb828,A Khaka,0d518f89,0,0,0,0,,,,,,4,0,4,South Africa_19,1,1,4,0,0
1305503,2021/22,Malaysia,19,Muhammad Wafiq,f104c434,RK Paudel,1a3cc554,Pavandeep Singh,78fcc740,0,0,0,0,Muhammad Wafiq,f104c434,K Bhurtel,e3386c8a,caught,0,0,0,Malaysia_19,1,1,0,0,1
1391707,2023,Jersey,19,G Mallett,95bf6b2a,MM Dekeling,983a0c34,E Duffy,52bbb9e5,0,0,0,0,G Mallett,95bf6b2a,IJR Zwilling,47b32a5a,run out,1,0,1,Jersey_19,1,1,1,0,1
226374,2005/06,South Africa,18,M Zondeki,9b75e4f1,ML Lewis,8b8745fd,JA Rudolph,42537f07,0,0,0,0,M Zondeki,9b75e4f1,,,bowled,0,0,0,South Africa_18,1,1,0,0,1
527683,2011/12,England,2,LA Marsh,9706e64b,CL Tryon,4d4605e6,CM Edwards,d4188b60,1,0,0,0,,,,,,0,1,1,England_2,1,1,1,1,0
1267681,2021,Bangladesh,19,Taskin Ahmed,ef18b66e,LM Jongwe,b8704508,Shoriful Islam,bb34fd31,0,0,0,0,Taskin Ahmed,ef18b66e,WP Masakadza,4bc0a378,caught,0,0,0,Bangladesh_19,1,1,0,0,1
1298175,2022/23,Pakistan,18,Shan Masood,6843a783,Ebadat Hossain,cb5100f1,Shadab Khan,9de62878,0,0,0,0,,,,,,2,0,2,Pakistan_18,1,1,2,0,0
1072321,2017/18,New Zealand,19,C de Grandhomme,94d7f855,TK Curran,e86754b2,MS Chapman,7fa12533,0,0,0,0,,,,,,1,0,1,New Zealand_19,1,1,1,0,0
1273146,2021,Finland,17,NG Collins,be3bdc15,Khalid Zahid,5c93efb1,MB Tambe,1c1bb0d5,0,0,0,0,,,,,,4,0,4,Finland_17,1,1,4,0,0
1263164,2021,West Indies,8,KA Pollard,a757b0d8,Shaheen Shah Afridi,45a7e761,JO Holder,0f721006,0,0,0,0,,,,,,6,0,6,West Indies_8,1,1,6,0,0
1328852,2022,Hong Kong,17,Babar Hayat,fbb657bb,Mohamed Shafeeq,ff13b10c,KD Shah,d5ae21a2,0,0,0,0,,,,,,6,0,6,Hong Kong_17,1,1,6,0,0
1343746,2022/23,Malawi,3,G Kansonkho,f3ca5af8,Vraj Patel,2af28253,D Kansonkho,45ca12a7,0,0,0,0,,,,,,1,0,1,Malawi_3,1,1,1,1,0
1289259,2022,Australia,18,A King,83558266,DB Sharma,201fef33,A Gardner,bc969efb,0,0,0,0,,,,,,4,0,4,Australia_18,1,1,4,0,0
722337,2014/15,West Indies,19,DJG Sammy,c03c6200,M de Lange,d4eef961,D Ramdin,d1523761,0,0,0,0,,,,,,6,0,6,West Indies_19,1,1,6,0,0
533307,2012/13,West Indies,9,SR Taylor,92cf79a8,S Loubser,386f410e,JB Nero,7bf606c6,1,0,0,0,,,,,,0,1,1,West Indies_9,1,1,1,0,0
907395,2015/16,West Indies,19,SA Campbelle,a7cd72b2,S Ismail,108c4c09,SL Quintyne,3308d881,0,0,0,0,,,,,,1,0,1,West Indies_19,1,1,1,0,0
1400976,2023/24,Ghana,17,G Bakiweyem,5fe3709e,IO Okpe,1c5c3dce,Syed Aqeel Israr,4286e899,0,0,0,0,G Bakiweyem,5fe3709e,R Abdulkareem,b9e07e44,caught,0,0,0,Ghana_17,1,1,0,0,1
1331387,2022,United States of America,19,G Kodali,f606177e,K Fraser,a0a65375,ST Eyyunni,3da7a16e,0,0,0,0,G Kodali,f606177e,KE Bryce,f13d3eba,caught,0,0,0,United States of America_19,1,1,0,0,1
1321272,2022,Croatia,19,J Grzinic,03c94c2f,Ali Hasan,cae17490,B Jerkovic,63bd7086,0,0,0,0,,,,,,0,0,0,Croatia_19,1,1,0,0,0
567353,2012/13,South Africa,12,F du Plessis,3355b542,JDS Neesham,9219eff0,Q de Kock,372455c4,0,0,0,0,,,,,,2,0,2,South Africa_12,1,1,2,0,0
1380587,2023,Czech Republic,18,S Grover,c2a6e61f,Zeeshan Kukikhel,5d6a1f76,Naveed Ahmed,87609cbb,0,0,0,0,,,,,,4,0,4,Czech Republic_18,1,1,4,0,0
1321303,2022,Switzerland,19,Ashwin Vinod,8a99caa9,A Dhingra,753ada66,NK Aneesh Kumar,e23da78c,0,0,0,0,Ashwin Vinod,8a99caa9,,,bowled,0,0,0,Switzerland_19,1,1,0,0,1
966737,2015/16,Afghanistan,19,Dawlat Zadran,1fba2ae3,AV Lalcheta,b858be20,Gulbadin Naib,9f77963a,0,0,0,0,,,,,,6,0,6,Afghanistan_19,1,1,6,0,0
1327503,2022,Australia,19,PJ Cummins,ded9240e,YS Chahal,57ee1fde,MS Wade,afa7e784,0,0,0,0,,,,,,4,0,4,Australia_19,1,1,4,0,0
1182656,2019,Zimbabwe,3,A Ndiraya,c8e6bddd,R Samson,e63c08e9,SM Mayers,91d9613e,0,0,0,0,,,,,,1,0,1,Zimbabwe_3,1,1,1,1,0
1074969,2016/17,Afghanistan,18,Samiullah Shenwari,61646132,Bilal Khan,dcdb87f2,Asghar Stanikzai,88679525,1,0,0,0,,,,,,0,1,1,Afghanistan_18,1,1,1,0,0
1344513,2022/23,West Indies,19,ASS Fletcher,42d9dd09,S Pandey,5463cb7a,HK Matthews,d32cf49a,0,0,0,0,,,,,,1,0,1,West Indies_19,1,1,1,0,0
1398255,2023/24,Bangladesh,1,S Mostary,94de63bf,M Klaas,ce85fcaf,Murshida Khatun,712bbd92,0,0,0,0,,,,,,0,0,0,Bangladesh_1,1,1,0,1,0
1213874,2019/20,Sri Lanka,19,SL Malinga,a12e1d51,SS Cottrell,a1d053dd,PADLR Sandakan,79aad751,0,0,0,0,SL Malinga,a12e1d51,,,bowled,0,0,0,Sri Lanka_19,1,1,0,0,1
1321484,2022,Netherlands,18,AT Nidamanuru,a319edf8,R Ngarava,6e3f5a5c,Shariz Ahmad,7595b47f,0,0,0,0,AT Nidamanuru,a319edf8,,,lbw,0,0,0,Netherlands_18,1,1,0,0,1
1399060,2023,Sri Lanka,16,NND de Silva,f0b4294e,Umm-e-Hani,6ee11109,GWHM Perera,53068b45,0,0,0,0,,,,,,6,0,6,Sri Lanka_16,1,1,6,0,0
1147728,2018,Netherlands,16,S Siegers,9a58f2c8,S Jimmy,2daa8e40,MEC de Fouw,600c9d3f,0,0,0,0,S Siegers,9a58f2c8,,,lbw,0,0,0,Netherlands_16,1,1,0,0,1
1403687,2023/24,Scotland,19,SJ Bryce,2ca65aee,L Delany,b4f73b44,KE Bryce,f13d3eba,0,0,0,0,,,,,,4,0,4,Scotland_19,1,1,4,0,0
1349139,2022/23,Tanzania,19,YM Nkanya,9238dd92,Bilal Hassun,1a9e9efe,M Yunusu Issa,bbab35a3,0,0,0,0,YM Nkanya,9238dd92,Bilal Hassun,1a9e9efe,run out,0,0,0,Tanzania_19,1,1,0,0,1
1344790,2022/23,Saudi Arabia,19,Haseeb Ghafoor,454a7269,Ammar Khalid,af98bf5b,Ishtiaq Ahmad,056b433b,0,0,0,0,,,,,,1,0,1,Saudi Arabia_19,1,1,1,0,0
1370905,2023,Uganda,13,E Anyipo,d9e5ecb4,EK Hubbard,1486e3fd,PE Kulume,bb1a5f8a,0,0,0,0,,,,,,4,0,4,Uganda_13,1,1,4,0,0
1379582,2023,Kenya,14,RR Patel,7fa6bd8e,Z Bimenyimana,ba57fb08,S Singh,612a395c,0,0,0,0,,,,,,6,0,6,Kenya_14,1,1,6,0,0
492547,2011,India,19,SN Pradhan,cd85eae4,A Brindle,053dc208,P Roy,faaab47c,0,0,0,0,,,,,,0,0,0,India_19,1,1,0,0,0
1398300,2023,Papua New Guinea,18,A Nao,4d1ec7eb,Anas Khan,66a7f213,SI Kamea,0730a707,0,0,0,0,,,,,,1,0,1,Papua New Guinea_18,1,1,1,0,0
1336080,2023,Sri Lanka,5,NND de Silva,f0b4294e,KL Cross,1ade138e,RMVD Gunaratne,9e866b59,0,0,0,0,NND de Silva,f0b4294e,HC Knight,4ba0289e,run out,0,0,0,Sri Lanka_5,1,1,0,1,1
1423460,2023/24,Tanzania,9,HM Omary,2cbe5db1,U Peace,3798b336,AS Qwele,26b3df21,0,0,0,0,,,,,,0,0,0,Tanzania_9,1,1,0,0,0
533300,2012/13,West Indies,18,DJS Dottin,53bee17f,FL Mackay,7391f160,MR Aguilleira,4e7aa570,0,1,0,0,,,,,,0,1,1,West Indies_18,1,1,1,0,0
1186488,2019,Malaysia,16,M Syahadat Ramli,5efa8af3,M Faheem,7fc8bb18,Aminuddin Ramly,8cae5b48,0,0,0,0,,,,,,4,0,4,Malaysia_16,1,1,4,0,0
